STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Oklahoma,422,CHEROKEE SCH DIST 46,2016,6703.00,315.00,3348.00,3040.00,6413.00,2986.00,2217.00,345.00,847.00
Oklahoma,276,TIMBERLAKE SCHOOL DISTRICT,2016,5512.00,228.00,2476.00,2808.00,5211.00,2225.00,2170.00,280.00,493.00
Oklahoma,996,ATOKA SCH DIST 15,2016,9325.00,1581.00,5081.00,2663.00,9214.00,4512.00,2809.00,642.00,1215.00
Oklahoma,253,CANEY SCH DIST 26,2016,2641.00,685.00,1360.00,596.00,2687.00,1526.00,935.00,184.00,16.00
Oklahoma,200,HARMONY SCH DIST 21,2016,1950.00,303.00,1263.00,384.00,1917.00,1114.00,620.00,145.00,20.00
Oklahoma,257,LANE SCH DIST 22,2016,3199.00,997.00,1773.00,429.00,3249.00,1728.00,1138.00,214.00,168.00
Oklahoma,254,STRINGTOWN SCH DIST 7,2016,2598.00,428.00,1634.00,536.00,2540.00,1220.00,1023.00,219.00,8.00
Oklahoma,430,TUSHKA SCH DIST 19,2016,3773.00,653.00,2236.00,884.00,3696.00,1877.00,1380.00,359.00,80.00
Oklahoma,162,BALKO SCHOOL DISTRICT 75,2016,2682.00,92.00,677.00,1913.00,2697.00,1326.00,1122.00,201.00,33.00
Oklahoma,369,BEAVER SCH DIST 22,2016,3472.00,287.00,1473.00,1712.00,3545.00,1844.00,1353.00,304.00,44.00
Oklahoma,164,FORGAN SCH DIST 123,2016,2151.00,147.00,452.00,1552.00,2232.00,1194.00,815.00,206.00,14.00
Oklahoma,447,TURPIN SCH DIST 28,2016,4149.00,455.00,1689.00,2005.00,4385.00,2248.00,1708.00,418.00,9.00
Oklahoma,2147,ELK CITY SCH DIST 6,2016,18001.00,1978.00,8579.00,7444.00,17735.00,9218.00,6065.00,1309.00,999.00
Oklahoma,274,ERICK SCH DIST 51,2016,2591.00,205.00,1465.00,921.00,2575.00,1335.00,831.00,267.00,124.00
Oklahoma,789,MERRITT SCH DIST 2,2016,6747.00,769.00,2558.00,3420.00,6682.00,3448.00,2093.00,399.00,736.00
Oklahoma,751,SAYRE SCH DIST 31,2016,7289.00,566.00,1997.00,4726.00,6442.00,3545.00,1954.00,409.00,533.00
Oklahoma,138,SWEETWATER SCH DIST 15,2016,4178.00,165.00,739.00,3274.00,3000.00,1303.00,1280.00,211.00,205.00
Oklahoma,396,CANTON SCH DIST 105,2016,5194.00,525.00,1563.00,3106.00,6528.00,2893.00,1463.00,376.00,1700.00
Oklahoma,405,GEARY SCH DIST 80,2016,4470.00,630.00,1284.00,2556.00,4188.00,1963.00,1689.00,413.00,100.00
Oklahoma,329,OKEENE SCH DIST 9,2016,4182.00,622.00,1379.00,2181.00,3760.00,2113.00,1296.00,264.00,59.00
Oklahoma,771,WATONGA SCH DIST 42,2016,7495.00,877.00,2871.00,3747.00,7964.00,3444.00,2175.00,500.00,1750.00
Oklahoma,324,ACHILLE SCH DIST 3,2016,3200.00,411.00,1028.00,1761.00,3265.00,1566.00,1092.00,290.00,303.00
Oklahoma,467,ROCK CREEK SCHOOL DIST 2,2016,4514.00,648.00,2686.00,1180.00,4498.00,2246.00,1659.00,485.00,93.00
Oklahoma,486,CADDO SCH DIST 5,2016,4299.00,666.00,2544.00,1089.00,4106.00,2327.00,1363.00,355.00,53.00
Oklahoma,721,CALERA SCH DIST 48,2016,6277.00,764.00,3400.00,2113.00,5688.00,3343.00,1720.00,469.00,117.00
Oklahoma,832,COLBERT SCH DIST 4,2016,7248.00,1045.00,4663.00,1540.00,7099.00,3885.00,2454.00,609.00,60.00
Oklahoma,3695,DURANT SCH DIST 72,2016,31385.00,3654.00,17957.00,9774.00,30018.00,16411.00,9790.00,2024.00,1492.00
Oklahoma,889,SILO SCH DIST 1,2016,7346.00,1374.00,3490.00,2482.00,6854.00,3644.00,2405.00,619.00,169.00
Oklahoma,298,BENNINGTON SCHOOL DIST 40,2016,3368.00,563.00,980.00,1825.00,3058.00,1536.00,1099.00,300.00,120.00
Oklahoma,1882,ANADARKO SCH DIST 20,2016,17356.00,4780.00,9516.00,3060.00,16779.00,8614.00,6581.00,1355.00,189.00
Oklahoma,576,BOONE-APACHE SCH DIST 56,2016,5839.00,1044.00,2449.00,2346.00,5076.00,2832.00,1570.00,465.00,185.00
Oklahoma,367,BINGER-ONEY SCHOOL DIST 168,2016,3860.00,453.00,1638.00,1769.00,3295.00,1839.00,1083.00,302.00,70.00
Oklahoma,571,CARNEGIE SCH DIST 33,2016,5470.00,881.00,3018.00,1571.00,5219.00,2805.00,1888.00,464.00,60.00
Oklahoma,255,CEMENT SCH DIST 160,2016,2290.00,268.00,1240.00,782.00,2346.00,1158.00,758.00,178.00,240.00
Oklahoma,385,CYRIL SCH DIST 64,2016,3111.00,504.00,1879.00,728.00,3037.00,1642.00,1091.00,278.00,22.00
Oklahoma,344,FORT COBB-BROXTON SCH DISTRICT 167,2016,3908.00,717.00,2043.00,1148.00,3970.00,2012.00,1199.00,283.00,470.00
Oklahoma,140,GRACEMONT SCH DIST 86,2016,1436.00,252.00,750.00,434.00,1534.00,836.00,528.00,150.00,15.00
Oklahoma,715,HINTON SCH DIST 161,2016,5935.00,492.00,2546.00,2897.00,5970.00,2642.00,1973.00,389.00,954.00
Oklahoma,265,LOOKEBA SICKLES SCH DIST 12,2016,2505.00,338.00,1510.00,657.00,2407.00,1415.00,660.00,303.00,26.00
Oklahoma,453,HYDRO-EAKLY SCHOOL DISTRICT,2016,4891.00,626.00,2091.00,2174.00,4822.00,2250.00,1446.00,302.00,816.00
Oklahoma,204,BANNER SCH DIST 31,2016,2321.00,139.00,195.00,1987.00,2364.00,1084.00,496.00,167.00,615.00
Oklahoma,263,CALUMET SCH DIST 76,2016,5488.00,370.00,732.00,4386.00,4865.00,1838.00,1538.00,311.00,1162.00
Oklahoma,238,DARLINGTON SCH DIST 70,2016,2790.00,1096.00,513.00,1181.00,2776.00,1507.00,906.00,325.00,38.00
Oklahoma,2635,EL RENO SCH DIST 34,2016,24063.00,3059.00,13681.00,7323.00,27386.00,11968.00,8435.00,1565.00,5349.00
Oklahoma,145,MAPLE SCH DIST 162,2016,3115.00,95.00,237.00,2783.00,2781.00,1211.00,919.00,181.00,470.00
Oklahoma,10798,MUSTANG SCH DIST 69,2016,83421.00,4621.00,41752.00,37048.00,85147.00,41316.00,25387.00,4499.00,13165.00
Oklahoma,3649,PIEDMONT SCH DIST 22,2016,28125.00,1095.00,13452.00,13578.00,28685.00,13962.00,7792.00,1596.00,5177.00
Oklahoma,173,RIVERSIDE RICH VAL SCH DIST 29,2016,2004.00,100.00,314.00,1590.00,2175.00,984.00,697.00,117.00,377.00
Oklahoma,291,UNION CITY SCH DIST 57,2016,2740.00,259.00,1378.00,1103.00,2855.00,1339.00,919.00,233.00,350.00
Oklahoma,8378,YUKON SCH DIST 27,2016,68170.00,4375.00,34101.00,29694.00,71118.00,35386.00,19463.00,3978.00,11790.00
Oklahoma,3054,ARDMORE SCH DIST 19,2016,30099.00,4429.00,12410.00,13260.00,30999.00,14782.00,10987.00,2408.00,2774.00
Oklahoma,1336,DICKSON SCH DIST 77,2016,11172.00,1019.00,6196.00,3957.00,11748.00,5897.00,3327.00,852.00,961.00
Oklahoma,318,FOX SCH DIST 74,2016,3350.00,269.00,962.00,2119.00,3513.00,1660.00,1452.00,257.00,43.00
Oklahoma,512,HEALDTON SCH DIST 55,2016,4408.00,336.00,2413.00,1659.00,5842.00,2621.00,1270.00,302.00,1490.00
Oklahoma,1536,LONE GROVE SCH DIST 32,2016,12184.00,1010.00,7000.00,4174.00,11761.00,6823.00,3325.00,692.00,885.00
Oklahoma,1552,PLAINVIEW SCH DIST 27,2016,13051.00,864.00,6285.00,5902.00,12212.00,7194.00,3679.00,876.00,409.00
Oklahoma,216,SPRINGER SCH DIST 21,2016,2615.00,347.00,628.00,1640.00,2927.00,1303.00,1033.00,172.00,44.00
Oklahoma,486,WILSON SCH DIST 43,2016,4368.00,514.00,2351.00,1503.00,4485.00,2184.00,1346.00,344.00,441.00
Oklahoma,288,ZANEIS SCH DIST 72,2016,2496.00,278.00,1250.00,968.00,2458.00,1285.00,611.00,215.00,347.00
Oklahoma,0,TRI-COUNTY INTERLOCAL COOPERATIVE,2016,1933.00,621.00,143.00,1169.00,1809.00,573.00,1236.00,0.00,0.00
Oklahoma,463,BRIGGS SCH DIST 44,2016,4398.00,1010.00,2593.00,795.00,5170.00,2220.00,1448.00,401.00,1068.00
Oklahoma,302,TENKILLER DIST 66,2016,3331.00,953.00,1910.00,468.00,3421.00,1747.00,1135.00,394.00,143.00
Oklahoma,630,GRAND VIEW SCH DIST 34,2016,5979.00,1530.00,3419.00,1030.00,5973.00,3320.00,1837.00,507.00,291.00
Oklahoma,603,HULBERT SCH DIST 16,2016,6221.00,1321.00,3404.00,1496.00,6974.00,3234.00,2152.00,404.00,1159.00
Oklahoma,813,KEYS SCH DIST 6,2016,7903.00,1562.00,4124.00,2217.00,7830.00,3726.00,3188.00,707.00,202.00
Oklahoma,138,LOWREY SCH DIST 10,2016,1274.00,241.00,746.00,287.00,1469.00,710.00,451.00,102.00,165.00
Oklahoma,184,NORWOOD SCH DIST 14,2016,1884.00,400.00,1146.00,338.00,1844.00,983.00,630.00,231.00,0.00
Oklahoma,222,PEGGS SCH DIST 31,2016,2255.00,351.00,1419.00,485.00,2502.00,1380.00,811.00,246.00,65.00
Oklahoma,145,SHADY GROVE SCH DIST 26,2016,1533.00,308.00,1021.00,204.00,1564.00,883.00,491.00,145.00,12.00
Oklahoma,3640,TAHLEQUAH SCH DIST 35,2016,32926.00,5205.00,19432.00,8289.00,33928.00,16982.00,11443.00,2479.00,2969.00
Oklahoma,492,WOODALL SCH DIST 21,2016,3996.00,748.00,2619.00,629.00,4131.00,2144.00,1583.00,333.00,69.00
Oklahoma,376,BOSWELL SCH DIST 1,2016,4010.00,1014.00,2274.00,722.00,4072.00,1942.00,1622.00,276.00,148.00
Oklahoma,397,FORT TOWSON SCH DIST 2,2016,3774.00,525.00,2275.00,974.00,4003.00,2376.00,1321.00,262.00,33.00
Oklahoma,118,GRANT SCHOOL DISTRICT,2016,1694.00,391.00,1053.00,250.00,1538.00,591.00,839.00,89.00,19.00
Oklahoma,1168,HUGO SCH DIST 39,2016,10739.00,1682.00,6967.00,2090.00,10212.00,5456.00,3360.00,896.00,473.00
Oklahoma,395,SOPER SCH DIST 4,2016,3380.00,535.00,2296.00,549.00,3385.00,1867.00,1025.00,332.00,106.00
Oklahoma,159,SWINK SCH DIST 21,2016,1598.00,191.00,1154.00,253.00,1493.00,792.00,512.00,156.00,18.00
Oklahoma,293,BOISE CITY SCH DIST 2,2016,3617.00,248.00,1026.00,2343.00,3656.00,1657.00,1329.00,259.00,396.00
Oklahoma,93,FELT SCH DIST 10,2016,1191.00,78.00,604.00,509.00,1105.00,550.00,426.00,98.00,22.00
Oklahoma,83,KEYES SCH DIST 11,2016,1142.00,92.00,302.00,748.00,1601.00,623.00,415.00,81.00,482.00
Oklahoma,1125,LEXINGTON SCH DIST 57,2016,8831.00,755.00,5945.00,2131.00,9669.00,5146.00,3163.00,498.00,148.00
Oklahoma,1280,LITTLE AXE SCH DIST 70,2016,10337.00,1219.00,6609.00,2509.00,10652.00,5022.00,3819.00,940.00,862.00
Oklahoma,23890,MOORE SCHOOL DISTRICT I-002,2016,192231.00,15916.00,94289.00,82026.00,184307.00,99758.00,59147.00,11089.00,13179.00
Oklahoma,2858,NOBLE SCH DIST 40,2016,22733.00,2337.00,13519.00,6877.00,21263.00,12048.00,6896.00,1430.00,875.00
Oklahoma,16046,NORMAN SCH DIST 29,2016,144485.00,10677.00,63195.00,70613.00,141114.00,69569.00,43494.00,5728.00,21363.00
Oklahoma,301,ROBIN HILL SCH DIST 16,2016,2159.00,157.00,1314.00,688.00,1898.00,1104.00,568.00,151.00,68.00
Oklahoma,717,COALGATE SCH DIST 1,2016,8042.00,1093.00,3011.00,3938.00,8024.00,4386.00,3037.00,530.00,61.00
Oklahoma,178,COTTONWOOD SCH DIST 4,2016,2131.00,270.00,1435.00,426.00,2346.00,1345.00,698.00,192.00,111.00
Oklahoma,277,TUPELO SCH DIST 2,2016,2652.00,440.00,1381.00,831.00,2716.00,1395.00,920.00,321.00,80.00
Oklahoma,536,BISHOP SCH DIST 49,2016,3959.00,588.00,2307.00,1064.00,3502.00,1856.00,1274.00,318.00,28.00
Oklahoma,1870,CACHE SCH DIST 1,2016,17410.00,1682.00,6741.00,8987.00,18937.00,8804.00,8997.00,1076.00,2.00
Oklahoma,224,CHATTANOOGA SCH DIST 132,2016,2557.00,170.00,1485.00,902.00,3021.00,1371.00,1029.00,214.00,393.00
Oklahoma,2267,ELGIN SCH DIST 16,2016,18378.00,2262.00,9724.00,6392.00,18552.00,9018.00,5638.00,1276.00,2550.00
Oklahoma,482,FLETCHER SCH DIST 9,2016,3894.00,418.00,2336.00,1140.00,3742.00,2174.00,1146.00,280.00,117.00
Oklahoma,333,FLOWER MOUND SCH DIST 48,2016,2304.00,226.00,1347.00,731.00,2068.00,1256.00,566.00,232.00,14.00
Oklahoma,332,GERONIMO SCH DIST 4,2016,3578.00,514.00,1567.00,1497.00,3582.00,1427.00,1145.00,292.00,656.00
Oklahoma,211,INDIAHOMA SCH DIST 2,2016,2374.00,532.00,1311.00,531.00,2403.00,1342.00,867.00,179.00,6.00
Oklahoma,14978,LAWTON SCH DIST 8,2016,136587.00,25043.00,78758.00,32786.00,133535.00,67254.00,49943.00,8762.00,7080.00
Oklahoma,416,STERLING SCH DIST 3,2016,3839.00,358.00,2271.00,1210.00,3660.00,2002.00,1094.00,337.00,214.00
Oklahoma,197,BIG PASTURE SCH DIST 333,2016,2142.00,170.00,1223.00,749.00,2159.00,1170.00,739.00,180.00,58.00
Oklahoma,177,TEMPLE SCH DIST 101,2016,1855.00,284.00,893.00,678.00,1819.00,906.00,644.00,141.00,114.00
Oklahoma,711,WALTERS SCH DIST 1,2016,5471.00,611.00,3339.00,1521.00,5378.00,3229.00,1631.00,356.00,33.00
Oklahoma,224,BLUEJACKET SCH DIST 20,2016,2205.00,252.00,1266.00,687.00,2005.00,1082.00,646.00,184.00,66.00
Oklahoma,597,KETCHUM SCH DIST 6,2016,5874.00,706.00,1794.00,3374.00,7264.00,3257.00,1852.00,383.00,1264.00
Oklahoma,1577,VINITA SCH DIST 65,2016,13407.00,1543.00,8008.00,3856.00,12641.00,7499.00,3994.00,942.00,196.00
Oklahoma,343,WELCH SCH DIST 17,2016,3748.00,360.00,2231.00,1157.00,3769.00,2100.00,1179.00,178.00,294.00
Oklahoma,46,WHITE OAK SCH DIST 1,2016,504.00,94.00,132.00,278.00,639.00,319.00,250.00,69.00,1.00
Oklahoma,403,ALLEN BOWDEN SCH DIST 35,2016,3219.00,538.00,1633.00,1048.00,2881.00,1589.00,963.00,225.00,102.00
Oklahoma,1781,BRISTOW SCH DIST 2,2016,14672.00,1521.00,9214.00,3937.00,13658.00,7641.00,4489.00,1134.00,331.00
Oklahoma,361,DEPEW SCH DIST 21,2016,3370.00,302.00,1536.00,1532.00,3429.00,1666.00,1397.00,312.00,11.00
Oklahoma,560,DRUMRIGHT SCH DIST 39,2016,5716.00,786.00,3207.00,1723.00,5864.00,2820.00,1760.00,547.00,670.00
Oklahoma,1089,KELLYVILLE SCH DIST 31,2016,8801.00,889.00,5421.00,2491.00,9610.00,4789.00,2936.00,624.00,1164.00
Oklahoma,731,KIEFER SCH DIST 18,2016,6396.00,434.00,3252.00,2710.00,6496.00,3450.00,1841.00,432.00,736.00
Oklahoma,904,LONE STAR SCH DIST 8,2016,5922.00,481.00,3904.00,1537.00,5609.00,3560.00,1530.00,383.00,66.00
Oklahoma,1622,MANNFORD SCH DIST 3,2016,12464.00,1245.00,7898.00,3321.00,11942.00,6499.00,3909.00,760.00,747.00
Oklahoma,587,MOUNDS SCH DIST 5,2016,5165.00,690.00,2972.00,1503.00,4826.00,2557.00,1654.00,388.00,211.00
Oklahoma,285,OILTON SCH DIST 20,2016,2718.00,289.00,1799.00,630.00,2830.00,1338.00,961.00,244.00,283.00
Oklahoma,360,OLIVE SCH DIST 17,2016,3172.00,359.00,1982.00,831.00,3215.00,1884.00,1010.00,263.00,44.00
Oklahoma,265,PRETTY WATER SCH DIST 34,2016,2184.00,210.00,1278.00,696.00,2336.00,1134.00,609.00,201.00,372.00
Oklahoma,3965,SAPULPA SCH DIST 33,2016,34175.00,3163.00,18023.00,12989.00,35165.00,17822.00,11882.00,2092.00,3131.00
Oklahoma,82,GYPSY SCHOOL DIST 12,2016,1073.00,153.00,563.00,357.00,1023.00,546.00,368.00,80.00,28.00
Oklahoma,434,ARAPAHO SCH DIST 5,2016,4370.00,303.00,2015.00,2052.00,4109.00,2110.00,1280.00,293.00,420.00
Oklahoma,2313,CLINTON SCH DIST 99,2016,21495.00,3086.00,12186.00,6223.00,20194.00,10800.00,7161.00,1841.00,348.00
Oklahoma,261,HAMMON SCH DIST 66,2016,5161.00,237.00,1334.00,3590.00,4882.00,1831.00,1431.00,292.00,745.00
Oklahoma,470,THOMAS-FAY-CUSTER UNIFIED SCHOOL DISTRICT,2016,5467.00,389.00,1671.00,3407.00,5065.00,2494.00,1449.00,509.00,594.00
Oklahoma,2268,WEATHERFORD SCH DIST 26,2016,18474.00,1361.00,8876.00,8237.00,22841.00,8929.00,5645.00,1324.00,6916.00
Oklahoma,120,CLEORA SCH DIST 6,2016,2155.00,114.00,181.00,1860.00,1916.00,963.00,583.00,114.00,256.00
Oklahoma,607,COLCORD SCH DIST 4,2016,5714.00,1156.00,3402.00,1156.00,5843.00,2909.00,2190.00,536.00,183.00
Oklahoma,2461,GROVE SCH DIST 2,2016,21822.00,2244.00,7501.00,12077.00,19626.00,11248.00,6505.00,1430.00,258.00
Oklahoma,1706,JAY SCH DIST 1,2016,18317.00,5333.00,8948.00,4036.00,18580.00,10086.00,6467.00,1535.00,484.00
Oklahoma,873,KANSAS SCH DIST 3,2016,7980.00,1219.00,5168.00,1593.00,8108.00,4142.00,2475.00,615.00,876.00
Oklahoma,101,KENWOOD SCH DIST 30,2016,1031.00,314.00,605.00,112.00,1151.00,588.00,401.00,124.00,12.00
Oklahoma,145,LEACH SCH DIST 14,2016,1243.00,173.00,782.00,288.00,1393.00,780.00,462.00,150.00,1.00
Oklahoma,244,MOSELEY SCH DIST 34,2016,1945.00,329.00,1101.00,515.00,2098.00,1180.00,650.00,150.00,118.00
Oklahoma,298,OAKS-MISSION SCHOOL DISTRICT #5,2016,2286.00,452.00,1412.00,422.00,2592.00,1495.00,907.00,169.00,21.00
Oklahoma,233,LEEDEY SCH DIST 3,2016,3594.00,95.00,1093.00,2406.00,4389.00,1603.00,1402.00,251.00,1029.00
Oklahoma,436,SEILING SCH DIST 8,2016,6700.00,425.00,1521.00,4754.00,4948.00,2562.00,1644.00,359.00,378.00
Oklahoma,109,TALOGA SCH DIST 10,2016,3935.00,139.00,452.00,3344.00,2581.00,1224.00,1077.00,170.00,109.00
Oklahoma,343,VICI SCH DIST 5,2016,3551.00,217.00,1782.00,1552.00,3630.00,1965.00,1273.00,307.00,69.00
Oklahoma,212,ARNETT SCH DIST 3,2016,3069.00,112.00,1049.00,1908.00,2925.00,1445.00,1244.00,206.00,14.00
Oklahoma,191,FARGO SCH DIST 2,2016,4389.00,187.00,1530.00,2672.00,4230.00,1755.00,1311.00,205.00,936.00
Oklahoma,93,GAGE SCH DIST 39,2016,1132.00,105.00,398.00,629.00,1065.00,556.00,422.00,81.00,5.00
Oklahoma,353,SHATTUCK SCH DIST 42,2016,5037.00,375.00,1916.00,2746.00,6635.00,2248.00,2210.00,370.00,1475.00
Oklahoma,266,COVINGTON-DOUGLAS SCHOOL DIST 94,2016,3391.00,257.00,1266.00,1868.00,3736.00,1597.00,958.00,195.00,976.00
Oklahoma,307,DRUMMOND SCH DIST 85,2016,3154.00,269.00,1630.00,1255.00,3569.00,1675.00,1002.00,224.00,639.00
Oklahoma,8078,ENID SCH DIST 57,2016,70392.00,7797.00,38565.00,24030.00,70238.00,34842.00,21790.00,5103.00,8425.00
Oklahoma,377,GARBER SCH DIST 47,2016,4098.00,323.00,1583.00,2192.00,4799.00,1893.00,1528.00,232.00,1133.00
Oklahoma,317,KREMLIN-HILLSDALE SCHOOL DIST 18,2016,3767.00,190.00,774.00,2803.00,3379.00,1444.00,889.00,299.00,729.00
Oklahoma,269,CIMMARON SCHOOL DISTRICT 92,2016,2742.00,208.00,1031.00,1503.00,2730.00,1494.00,964.00,213.00,44.00
Oklahoma,1023,CHISHOLM SCH DIST 42,2016,9371.00,443.00,3643.00,5285.00,8712.00,4647.00,2971.00,629.00,396.00
Oklahoma,546,PIONEER-PLEASANT VALE SCH DIST 56,2016,6184.00,584.00,1186.00,4414.00,5687.00,2716.00,2238.00,321.00,279.00
Oklahoma,416,WAUKOMIS SCH DIST 1,2016,3512.00,293.00,1692.00,1527.00,3427.00,1917.00,1058.00,265.00,174.00
Oklahoma,520,ELMORE CITY-PERNELL SCH DIST 72,2016,4840.00,433.00,2268.00,2139.00,6204.00,2395.00,1425.00,361.00,1905.00
Oklahoma,1260,LINDSAY SCH DIST 9,2016,9761.00,897.00,4551.00,4313.00,10020.00,5793.00,2490.00,670.00,1066.00
Oklahoma,351,MAYSVILLE SCH DIST 7,2016,3309.00,371.00,1543.00,1395.00,4062.00,1591.00,1088.00,249.00,1092.00
Oklahoma,232,PAOLI SCH DIST 5,2016,2268.00,341.00,1330.00,597.00,2448.00,1282.00,805.00,166.00,164.00
Oklahoma,1351,PAULS VALLEY SCH DIST 18,2016,11528.00,1064.00,6258.00,4206.00,12262.00,6689.00,3682.00,906.00,626.00
Oklahoma,718,STRATFORD SCH DIST 2,2016,6600.00,839.00,3682.00,2079.00,6809.00,3623.00,2103.00,401.00,552.00
Oklahoma,402,WHITEBEAD SCH DIST 16,2016,2983.00,327.00,1872.00,784.00,2880.00,1728.00,864.00,277.00,11.00
Oklahoma,711,WYNNEWOOD SCH DIST 38,2016,6922.00,621.00,1619.00,4682.00,7180.00,3903.00,2256.00,383.00,488.00
Oklahoma,319,ALEX SCH DIST 56,2016,4377.00,349.00,1227.00,2801.00,4312.00,2060.00,1345.00,241.00,651.00
Oklahoma,477,AMBER-POCASSET SCH DIST 128,2016,4799.00,522.00,1903.00,2374.00,5186.00,2476.00,1496.00,271.00,931.00
Oklahoma,1494,BRIDGE CREEK SCH DIST 95,2016,11489.00,937.00,6734.00,3818.00,11172.00,5786.00,3482.00,623.00,1265.00
Oklahoma,2463,CHICKASHA SCH DIST 1,2016,22077.00,2412.00,12360.00,7305.00,20271.00,11011.00,7133.00,1945.00,172.00
Oklahoma,259,FRIEND SCH DIST 37,2016,2072.00,225.00,976.00,871.00,1935.00,1109.00,626.00,194.00,5.00
Oklahoma,202,MIDDLEBERG SCH DIST 96,2016,1891.00,168.00,553.00,1170.00,1888.00,839.00,551.00,160.00,334.00
Oklahoma,554,MINCO SCH DIST 2,2016,5493.00,539.00,1646.00,3308.00,6603.00,2667.00,1811.00,388.00,1704.00
Oklahoma,545,NINNEKAH SCH DIST 51,2016,5259.00,560.00,2510.00,2189.00,5182.00,2660.00,2042.00,422.00,29.00
Oklahoma,386,PIONEER SCH DIST 131,2016,2574.00,317.00,1529.00,728.00,2422.00,1533.00,655.00,217.00,8.00
Oklahoma,573,RUSH SPRINGS SCH DIST 68,2016,4765.00,550.00,2714.00,1501.00,4953.00,3061.00,1383.00,404.00,93.00
Oklahoma,1858,TUTTLE SCH DIST 97,2016,14305.00,654.00,7152.00,6499.00,14386.00,7287.00,4196.00,657.00,2197.00
Oklahoma,277,VERDEN SCH DIST 99,2016,2565.00,277.00,1376.00,912.00,3063.00,1456.00,878.00,215.00,351.00
Oklahoma,181,DEER CREEK-LAMONT SCH DIST 95,2016,2398.00,129.00,835.00,1434.00,2656.00,1366.00,1066.00,215.00,1.00
Oklahoma,278,MEDFORD SCH DIST 54,2016,6069.00,247.00,1176.00,4646.00,4770.00,1878.00,2096.00,336.00,459.00
Oklahoma,362,POND CREEK-HUNTER SCH DIST 90,2016,6019.00,334.00,1145.00,4540.00,5360.00,2017.00,2054.00,281.00,996.00
Oklahoma,279,GRANITE SCH DIST 3,2016,2753.00,249.00,1683.00,821.00,2740.00,1408.00,988.00,192.00,152.00
Oklahoma,752,MANGUM SCH DIST 1,2016,6324.00,668.00,4236.00,1420.00,6222.00,3589.00,2102.00,461.00,59.00
Oklahoma,531,HOLLIS SCH DIST 66,2016,5073.00,547.00,3066.00,1460.00,5113.00,2912.00,1488.00,341.00,371.00
Oklahoma,270,BUFFALO SCH DIST 4,2016,3150.00,286.00,1381.00,1483.00,4632.00,1730.00,1247.00,228.00,1423.00
Oklahoma,496,LAVERNE SCH DIST 1,2016,4448.00,231.00,1639.00,2578.00,4569.00,2418.00,1721.00,325.00,103.00
Oklahoma,423,KEOTA SCH DIST 43,2016,4195.00,1067.00,2362.00,766.00,4818.00,2331.00,1664.00,285.00,64.00
Oklahoma,204,KINTA SCH DIST 13,2016,2187.00,570.00,1024.00,593.00,2427.00,1108.00,570.00,178.00,571.00
Oklahoma,229,MCCURTAIN SCH DIST 37,2016,2330.00,362.00,1461.00,507.00,2247.00,1104.00,750.00,325.00,30.00
Oklahoma,1397,STIGLER SCH DIST 20,2016,10682.00,1295.00,7258.00,2129.00,10435.00,6181.00,3397.00,702.00,153.00
Oklahoma,135,WHITEFIELD SCH DIST 10,2016,1239.00,345.00,709.00,185.00,1225.00,691.00,388.00,133.00,11.00
Oklahoma,150,CALVIN SCH DIST 48,2016,2367.00,245.00,499.00,1623.00,2270.00,1091.00,985.00,175.00,16.00
Oklahoma,1122,HOLDENVILLE SCH DIST 35,2016,9107.00,1341.00,5195.00,2571.00,9206.00,5579.00,2637.00,728.00,258.00
Oklahoma,280,MOSS SCH DIST 1,2016,3090.00,307.00,1377.00,1406.00,2555.00,1295.00,945.00,247.00,36.00
Oklahoma,282,STUART SCH DIST 54,2016,3174.00,346.00,956.00,1872.00,3076.00,1389.00,962.00,284.00,433.00
Oklahoma,470,WETUMKA SCH DIST 5,2016,4706.00,1051.00,2539.00,1116.00,4483.00,2356.00,1430.00,329.00,361.00
Oklahoma,3549,ALTUS SCH DIST 18,2016,27755.00,3966.00,17605.00,6184.00,28358.00,15964.00,9146.00,1956.00,1286.00
Oklahoma,300,BLAIR SCH DIST 54,2016,2454.00,248.00,1623.00,583.00,2628.00,1477.00,964.00,126.00,23.00
Oklahoma,186,DUKE SCH DIST 14,2016,1996.00,151.00,1003.00,842.00,2049.00,1084.00,618.00,170.00,154.00
Oklahoma,74,ELDORADO SCH DIST 25,2016,1035.00,121.00,531.00,383.00,1258.00,766.00,400.00,85.00,7.00
Oklahoma,159,OLUSTEE SCH DIST 35,2016,1559.00,196.00,989.00,374.00,1630.00,962.00,383.00,175.00,10.00
Oklahoma,483,NAVAJO SCH DIST 1,2016,3597.00,305.00,2318.00,974.00,4152.00,2125.00,1337.00,249.00,412.00
Oklahoma,425,RINGLING SCH DIST 14,2016,4233.00,379.00,2682.00,1172.00,4002.00,2292.00,1263.00,278.00,92.00
Oklahoma,252,RYAN SCH DIST 1,2016,2676.00,172.00,1797.00,707.00,2648.00,1350.00,1113.00,174.00,4.00
Oklahoma,68,TERRAL SCH DIST 3,2016,802.00,77.00,550.00,175.00,889.00,367.00,422.00,57.00,1.00
Oklahoma,408,WAURIKA SCH DIST 23,2016,4039.00,326.00,2503.00,1210.00,3920.00,2259.00,1339.00,304.00,14.00
